city,township,area_name,edit_date,change_date,old_address,new_address,edit_type,query_city,query_township,query_date_start,query_date_end,source_url,source_page,source_row_index,scraped_at,row_hash
臺中市,西屯區,臺中市西屯區,民國113年9月26日,民國113年9月27日,,西墩里017鄰環中路二段１０７５號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,1,2026-06-18T08:32:03.849147+00:00,564a2aea08a092ae6cad2736767762354f5f732d493c2a547e620e2b64f0155a
臺中市,西屯區,臺中市西屯區,民國113年9月26日,民國113年9月27日,,港尾里011鄰經貿五路３８８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,2,2026-06-18T08:32:03.851181+00:00,5e1039c8de345e068352a6dc4270d482279137200a40bcac45639fb0c5e77582
臺中市,西屯區,臺中市西屯區,民國113年9月25日,民國113年9月27日,,惠來里039鄰惠中路二段５１號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,3,2026-06-18T08:32:03.854002+00:00,c163ff8bc8099e2153c3e9151791183a1c39dc762a6ebd6908cb0a7d96d6e736
臺中市,西屯區,臺中市西屯區,民國113年9月25日,民國113年9月27日,,協和里011鄰安和東路１４６號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,4,2026-06-18T08:32:03.855935+00:00,d6af120ff62285dfe67e25ed0f0f6b68a76ad9c9d06872aebab61a93735e3f5f
臺中市,西屯區,臺中市西屯區,民國113年9月25日,民國113年9月27日,,西墩里017鄰福星西路３２號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,5,2026-06-18T08:32:03.857685+00:00,36294e6c44bfc7d4be69875fbe13cfdf3dc518ce8cf4a554deb8fb102cc97254
臺中市,西屯區,臺中市西屯區,民國113年9月25日,民國113年9月27日,,惠來里039鄰惠中路二段５３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,6,2026-06-18T08:32:03.859590+00:00,59b9a1850f4ff16866887ba2ddcb63045837ad28627ae76286493f6e2c553ff1
臺中市,西屯區,臺中市西屯區,民國113年9月25日,民國113年9月27日,,協和里011鄰安和東路１４８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,7,2026-06-18T08:32:03.862074+00:00,820d046240b13f23e6af21a33e2246ff680a7260c6e4ab2e51604abe701f5013
臺中市,西屯區,臺中市西屯區,民國113年9月23日,民國113年9月27日,,大石里010鄰石平街８６號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,8,2026-06-18T08:32:03.863921+00:00,066f3daec981222c09345999a48285a396d0e296e3dd7a3ef42a287752d93337
臺中市,西屯區,臺中市西屯區,民國113年9月12日,民國113年9月23日,,福中里002鄰中工二路２９８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,9,2026-06-18T08:32:03.866792+00:00,53a3611790287d9a0fd09e78cd74bb30543213e6c7dbbe6227a99da4fbabcc5a
臺中市,西屯區,臺中市西屯區,民國113年9月12日,民國113年9月23日,,大石里005鄰順平路１５６號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,10,2026-06-18T08:32:03.869281+00:00,eb88181cddaef6a0ade1420e561e4092b41f258c76556b7eb6266ad222176b0a
臺中市,西屯區,臺中市西屯區,民國113年9月12日,民國113年9月23日,,大石里005鄰順平路１５８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,11,2026-06-18T08:32:03.871279+00:00,c58e6c7118640881e7df2b0e4fffb407bb24cd55385bcd5c7a0aa2653d456a8c
臺中市,西屯區,臺中市西屯區,民國113年9月12日,民國113年9月23日,,大石里005鄰順平路１５２號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,12,2026-06-18T08:32:03.873384+00:00,af97649aa88beb40077f79e2bb1ccb8092890358a8d758c7103f5e2e0bc132f3
臺中市,西屯區,臺中市西屯區,民國113年9月5日,民國113年9月10日,,港尾里010鄰黎明路三段１０００號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,13,2026-06-18T08:32:03.875094+00:00,0b3fea53eed7f70c09d29553f8ad6763375fa520acbbcef9fde226b2f899c203
臺中市,西屯區,臺中市西屯區,民國113年9月5日,民國113年9月10日,,港尾里010鄰黎明路三段１００２號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,14,2026-06-18T08:32:03.877186+00:00,a4f9cf04923f8f8dadd2f60c8a0cb7ee3dc433a0b59f11bde0b9bac04aedc80e
臺中市,西屯區,臺中市西屯區,民國113年9月5日,民國113年9月10日,,福林里022鄰福科路５８９,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,15,2026-06-18T08:32:03.879386+00:00,65c1cd7f4123b4e62cc2aa050898b42794bc6a230990233c5a4be37596f0c5ca
臺中市,西屯區,臺中市西屯區,民國113年8月30日,民國113年8月30日,,港尾里016鄰經貿路二段２３０號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,16,2026-06-18T08:32:03.881030+00:00,01aa3f938df274f026324b211586dfa42123829ffb37c1b9b4de67d0f9358534
臺中市,西屯區,臺中市西屯區,民國113年8月30日,民國113年8月30日,,港尾里016鄰經貿六街６１號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,17,2026-06-18T08:32:03.882712+00:00,a032e62c6719c56bcc53691aa4024b6b23f9d21babc764c448b4b348ce5cd0a4
臺中市,西屯區,臺中市西屯區,民國113年8月27日,民國113年8月28日,,廣福里007鄰中科路１５９６號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,18,2026-06-18T08:32:03.885168+00:00,b87ccd5b654b626f15a05d2d02d5f20f1b658f2b3b970d9ec4d6dddc82949355
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４１,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,19,2026-06-18T08:32:03.887060+00:00,df21279035646ca05c5fd22015963ba04f99e9012ff7956aca316b91ec72209d
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４１之１,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,20,2026-06-18T08:32:03.888987+00:00,949ae0f56b8bfd2f04364e32d12059d98b46384dab3b974efb1823de77baa524
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４１之３,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,21,2026-06-18T08:32:03.891009+00:00,9f2d05c89300b6229f493d12cd812b57f433a013ed0ae27ef885c05692571094
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,22,2026-06-18T08:32:03.893632+00:00,e45b91e7a9ddf6548826813d68351fe63ce9258eaab48837dca17ddd85977660
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４３之１號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,23,2026-06-18T08:32:03.896145+00:00,67d5010340d0a9b65f7136f79a36562a17a64420d2df36dbe18e9511aa3b060f
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰安和東路１０３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,24,2026-06-18T08:32:03.898373+00:00,365d8c0c9ed563b1aebe9f3bc9f6f79bfd1d8f9f8553584f64c319b2d4441292
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰安和東路１０５號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,25,2026-06-18T08:32:03.899991+00:00,f6c6e2f65214f4576fd44390094105ab74d75fa5f8093231b38b684bda01a765
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,廣福里006鄰中清路三段４０３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,26,2026-06-18T08:32:03.902188+00:00,c44ec98a2bb6249d94a51a1275696748fb1d185d0396cd7687db440166d1dc0d
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４１之２,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,27,2026-06-18T08:32:03.904108+00:00,cef603f1a8a301b9f8ca761ce13f7b1a71d31eea57659e77c74cc443251561de
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４３之３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,28,2026-06-18T08:32:03.906054+00:00,c8dee3627abfd282e01a73efbaa9596a7d08ba8b99963e7515400b627aa7f785
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰安和東路１０７號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,29,2026-06-18T08:32:03.908149+00:00,3d0d4113feef7fb790046a3569e5c014e8d2376a3dc802cbf9718ca1d0cb600d
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰福玄路４３之２號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,30,2026-06-18T08:32:03.909926+00:00,cd02703777631773dcf407b07d7bff2da8fc3af7093eb5c96c6a94131287cc38
臺中市,西屯區,臺中市西屯區,民國113年8月15日,民國113年8月29日,,協和里011鄰安和東路１０１號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,31,2026-06-18T08:32:03.911840+00:00,b70ccaeb82db238198293859e8353f7592a3963c07b356fe99c86bca48545b84
臺中市,西屯區,臺中市西屯區,民國113年8月7日,民國113年8月13日,,西墩里017鄰上墩西街６７號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,32,2026-06-18T08:32:03.913471+00:00,a32ef1bb7a0aa961fcdd218050fb9ca2ac527f77c6bccc8c118327019653e023
臺中市,西屯區,臺中市西屯區,民國113年8月5日,民國113年8月13日,,潮洋里003鄰環河路１６８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,33,2026-06-18T08:32:03.915328+00:00,d555a9e4536e43ad00aeac66b4eab61a0b4b2ede3137b6fe5bef2e33483ed4c1
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,逢甲里014鄰崇義街８號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,34,2026-06-18T08:32:03.917019+00:00,2baaba1f0e5fd01ff605486f70007bab21d1338b1ac6635de6c9ed111d97cd33
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,逢甲里014鄰崇義街８號三樓,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,35,2026-06-18T08:32:03.918915+00:00,feb486f674f21260b1d8f63d5814294fb6bc2b5a732cfba172b83b50748d42ca
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,逢甲里014鄰崇義街８號五樓,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,36,2026-06-18T08:32:03.920793+00:00,879acbdfca4849b58548eb8b94b849383b9cf6a0fc2f3e7c22b613789dcb6f3e
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,永安里002鄰西屯路三段１５０之３號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,37,2026-06-18T08:32:03.922734+00:00,0c1569dce768d08ed391fab32509b5b978b818ce93934d26ceebaff296df6a67
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,大河里015鄰大河街１０６號,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,38,2026-06-18T08:32:03.925010+00:00,81c15823d2ad0ab4e4113bdab4825083ef45a83308924b69ac7419235689a3b2
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,逢甲里014鄰崇義街８號二樓,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,39,2026-06-18T08:32:03.927013+00:00,e0b0c92ec6b0c16aef9c06526a8a132c76943bbf2fbf4b2569540b78f9389054
臺中市,西屯區,臺中市西屯區,民國113年7月26日,民國113年8月5日,,逢甲里014鄰崇義街８號六樓,門牌初編,臺中市,西屯區,113-07-01,113-09-30,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,40,2026-06-18T08:32:03.928837+00:00,f69523762ce3cc7ac574e859f83b9a7300173a4bb6cc6b02703af4c3d382da3c
