city,township,area_name,edit_date,change_date,old_address,new_address,edit_type,query_city,query_township,query_date_start,query_date_end,source_url,source_page,source_row_index,scraped_at,row_hash
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號六樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,16,2026-06-18T08:34:34.592640+00:00,6fa89f780d372491a1ccd15d87dc6f8e8585856f0d928b4b58665e61b053b59a
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,17,2026-06-18T08:34:34.595929+00:00,d8e3c76e6f614fa3900833933cfeacce415493bda1ff8bbf2f50a8f86700762c
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,18,2026-06-18T08:34:34.598458+00:00,8a3e9a793b54670e5ad0fb8cd28981edff99e8a94c535d305103537cd65972ba
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０２號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,19,2026-06-18T08:34:34.600345+00:00,67ff4cc0a550914ea3a5b0635ce6028052f3206875da58a75b0bc5364a452a39
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０２號七樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,20,2026-06-18T08:34:34.602887+00:00,451d32297507f849e76c30af7e96f1acc84a1209325cdfca1e8a98a4a355eed7
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０６號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,21,2026-06-18T08:34:34.604719+00:00,750b6e777d7db68f818db9a5f2d064fe236e9c32500b0d821fe582969ca74e73
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０６號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,22,2026-06-18T08:34:34.606594+00:00,5be2e18ed0b9c9de8f8f2df4d8030666cf0e0b36cafc535fef763e73918d4b9b
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０６號四樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,23,2026-06-18T08:34:34.608350+00:00,ec4544ccd5688b364344c27943958854f23e6142714763e811f8790c9546094a
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,24,2026-06-18T08:34:34.610015+00:00,7b42ccc5b7f9a8751450a24b72a995627d6c7e751b0e1eeb0816baed576f63b0
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,25,2026-06-18T08:34:34.611743+00:00,51fbd0c5d364d3fc7c9f872523d6a5944d8136c5bfb0af8714518642c952929d
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號八樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,26,2026-06-18T08:34:34.613442+00:00,2173b6d062a7ea4a3b95f1f601903521f77846a85f96fa6c2fd4afc5bd127a9e
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號十樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,27,2026-06-18T08:34:34.615029+00:00,088ad7175a6957be0b0f5408e945b59493b03119412ca76cda349f994445dfe8
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０８號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,28,2026-06-18T08:34:34.616592+00:00,b8d777a01fcfbd430252b22d8e965424fa3cff035421ef02698358cecebb0c87
新北市,板橋區,新北市板橋區,民國113年3月14日,民國113年3月14日,,中正里014鄰中正路５０２號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,29,2026-06-18T08:34:34.618160+00:00,c7ef1fb2c77f8c16d626734c78d9e416d2eb51c3947a963ef6addbd004278172
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,30,2026-06-18T08:34:34.619859+00:00,ec23ff4e184323bd468090c24b10197bf00a0a0adcadc467a6c9aea0a919f98c
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,31,2026-06-18T08:34:34.621636+00:00,bd9034d3c5602eb7474c818c10f32451e8a5cf8ae4735eadb5529d270a40cd43
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號十一樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,32,2026-06-18T08:34:34.623424+00:00,33d2b275ea6b1e0c6c02d47d1465955af01af8c1031a2d38e3e4d6f72004328f
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號四樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,33,2026-06-18T08:34:34.625149+00:00,230e6dc5e724f6399cba3760aa9db114c492a874034b34a1916b39d175942858
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號六樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,34,2026-06-18T08:34:34.626936+00:00,c38439debe4f7f8bb9865b5f0a2e1740d835a57d92cac9c207f9fdea1e589c17
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號十三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,35,2026-06-18T08:34:34.628476+00:00,81f2ef218a16679b7e35d3e4604282b73fb3f1b6c82bf4f30bd656a95126e9e8
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,36,2026-06-18T08:34:34.630025+00:00,b673094df54939f42e8b7755123ab09c2c6d7de749c6fd32e0222bc98ba1777e
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號十一樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,37,2026-06-18T08:34:34.631707+00:00,3979a7056e329059a7daff9f24e8cde3be99d6075ce1100343f0dbd6a0638f17
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號七樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,38,2026-06-18T08:34:34.633351+00:00,fa77f4d828765edceafe80a4b3d778fa6c5da5419fae5ab5a0f2ea56974a242b
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號八樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,39,2026-06-18T08:34:34.635014+00:00,88c52e5700f64789b41fc92c334048a9691c4e2edc7cf85c9abba03af95c6b33
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號七樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,40,2026-06-18T08:34:34.636513+00:00,9b77f9eda4ed4f0c4ccae8d3c6abe6c6b9cc8b0c021d975384ab508507cbe0e9
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號十樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,41,2026-06-18T08:34:34.638349+00:00,265131e52510e3dfa5a1e0927b737546fb3dbb616a8424c8c2e754ea5dccdf7d
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,42,2026-06-18T08:34:34.639904+00:00,f4fdc1d671576c06495b9c5e6604d0d9a7f894de0fa13aab74ce89d468b83a8e
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號十一樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,43,2026-06-18T08:34:34.641413+00:00,51f7b8346aa3dbfd2fdcc4972d20004a614e217c828846b43bc7a18ac91da706
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號十二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,44,2026-06-18T08:34:34.643052+00:00,de93eb76c2154be2d54a9b566fb3e47e1998a7d93394ec7f5ad97e5632524d76
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號八樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,45,2026-06-18T08:34:34.644532+00:00,c7b98a0191e314a28518553d338463fb5d6eb94633966f0ef560d20380c0f65d
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號十樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,46,2026-06-18T08:34:34.646004+00:00,8ce020cfb51aa2bf3e628e915f5808a9a45ab97c1d85364cd83219e996d75de7
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,47,2026-06-18T08:34:34.647610+00:00,7f93f223281e53d4cf991a5644388c3d752ff8ddfefe9d3881acdcd2bc23113f
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號八樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,48,2026-06-18T08:34:34.649240+00:00,95b96b500a564df3b785dbd7aea5cc860b76bc6f11060511e2d3e26b977683ac
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號十三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,49,2026-06-18T08:34:34.650841+00:00,3cca8ca42c5c7c97cb4d4916a18672523e3745dcc199a04f75ea055f7a7b7421
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,1,50,2026-06-18T08:34:34.652656+00:00,11738a26b75f9fa70dd7e049964b23542df935f665e00731ded0669a9cb0cb1c
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號十樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,1,2026-06-18T08:34:35.176854+00:00,cc8d6516803d77e677b1c5f7c1339c42d80ec245ba79b288d4e65656430cc81b
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,2,2026-06-18T08:34:35.178483+00:00,657a1e4a5776e24db58203430f6c06715fab26a4346abbe95c442bc52b2240e7
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號七樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,3,2026-06-18T08:34:35.180249+00:00,0443e648d7fa00fa9cb308d9796c2ca1f87a1d69dba1249c96d464526f3a6cc9
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,4,2026-06-18T08:34:35.183270+00:00,df28bb54d93043fb21fe44156a6b819e33e5441c2ad68c1ce75db1d297914680
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號四樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,5,2026-06-18T08:34:35.185514+00:00,05765c37d599ed4047088bf9eb1ca95df3337be306d44435c9db9306e6bdc21e
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號六樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,6,2026-06-18T08:34:35.187847+00:00,dd179f706a65626ffc9c3f7f81405183a086477106326800a4ae8516d3f13600
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號十一樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,7,2026-06-18T08:34:35.190394+00:00,7fa09e7dde93b6b4df7685377801ae6698ca062b91001bbd1f052b7f08fdfdfa
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號四樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,8,2026-06-18T08:34:35.192424+00:00,f9edfbefa694f3f6500df5c0f5c21d26056aa01f840bd1e1205f978ae4f07e0a
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號五樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,9,2026-06-18T08:34:35.194369+00:00,a31cfddf773396b0891a4a48dcca10d0dde145d18cfb13e5b9af768325ee2de9
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號十二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,10,2026-06-18T08:34:35.196103+00:00,b131d5b48e77373d0fb35604945caa83d8178bae6f934739ab9761589b8dc6a0
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,11,2026-06-18T08:34:35.198373+00:00,b9b39539d023bc867995f9ca2d5710ca66cc44bbf46c55651b52da25d725d935
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號七樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,12,2026-06-18T08:34:35.200224+00:00,ac635c8b1fae943536a83bd744d3ae5cb2ff7be1856fef4a5179875f856ad894
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,13,2026-06-18T08:34:35.202175+00:00,526dd6d6fe9e55388d9f9fc26a9bf134b33a7bcd4a8cafb6ad995f9ea02a7f7b
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,14,2026-06-18T08:34:35.203941+00:00,a46de4544b58083529010372ec67263533d7bdc7786383be9b10782fbed4408b
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號六樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,15,2026-06-18T08:34:35.205544+00:00,1d77608d8fb525dc2de73d4d1e5b1cb39565a1cfbd613ba6bff0467397c80f61
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號十二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,16,2026-06-18T08:34:35.207250+00:00,43df1419885e8f6647d530c39a4d66317f0c160904710bc9e1bbc9d045ac67e8
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號十樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,17,2026-06-18T08:34:35.208879+00:00,080fdfa342d63859ea51ccbe615da6a349d2462382b580c5e364426d30567339
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號十三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,18,2026-06-18T08:34:35.210570+00:00,5d132f7b7b5e9fe2686126b16a297188769e7c99a8691f598f4a871f05a9123c
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,19,2026-06-18T08:34:35.212529+00:00,bca976df5d36f6f461f4724a32923408fba279bd0a2b567e89cb0fc98c2c4428
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８６號六樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,20,2026-06-18T08:34:35.214198+00:00,fdaff08bdcf511ade3ed13fe5c03d7370adfd943ea545aa5b96c7dbf10325874
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路８８號八樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,21,2026-06-18T08:34:35.215721+00:00,f694f0fb494211c5b1ea961785ec4e15548d47acafca9813a9d98941d99fac89
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,22,2026-06-18T08:34:35.217343+00:00,1b651933bf101df9b0e788cb642f81e84c0613c6bb57ed0cf9cd240ffee23aae
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號四樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,23,2026-06-18T08:34:35.218980+00:00,1aa4ccdf0edf98c01fa22e2fda8a41f7b10a635a81065a0e69e9827bf5f0c27d
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９０號十三樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,24,2026-06-18T08:34:35.220524+00:00,46678116f77b4e176bd63aa70cfe3658d3e92decf80a679c29ad76cd5066c308
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,25,2026-06-18T08:34:35.222082+00:00,c7a142d31f54e07e6c96cbbad9e38aea6d35298a39979d14ebad8f39ba15f03f
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號九樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,26,2026-06-18T08:34:35.223817+00:00,d46b85e0afe50ec9c54a416b1b985b93594e425e54f0592a0930a456b1b69a3d
新北市,板橋區,新北市板橋區,民國113年3月5日,民國113年3月5日,,柏翠里014鄰華江一路９２號十二樓,門牌初編,新北市,板橋區,113-01-01,113-03-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,27,2026-06-18T08:34:35.225421+00:00,61bfb42d720043de8bba14bb77f8bd64d2e089d95d93ab8bbc2d3824ab2ad2c7
