city,township,area_name,edit_date,change_date,old_address,new_address,edit_type,query_city,query_township,query_date_start,query_date_end,source_url,source_page,source_row_index,scraped_at,row_hash
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２５０巷１號十樓,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,12,2026-06-18T08:31:21.044132+00:00,12b19bf02d2b39f2ddf013a830d22c140a318d2be8df619b5ef74fc538669102
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２５０巷１號十樓之１,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,13,2026-06-18T08:31:21.045916+00:00,eeebd611d91d5bda943921c5e70eaa9969b48a9225e9973211333c6ef9752236
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號二樓,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,14,2026-06-18T08:31:21.047898+00:00,3a2b0b095e8becdb74f66744330cc23bde8407e269aeffcf4c043cf80bb6808a
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號二樓之２,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,15,2026-06-18T08:31:21.049712+00:00,07a861f76b43efcd4bc87f87845390f4ace0b42c9b6e27f04db28dd9657a8384
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號三樓,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,16,2026-06-18T08:31:21.051225+00:00,49aa4ce69c5ee03cdfac3b062c1ff4efbdebc10970ac9728cefb2fa5a6af1000
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號四樓之１,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,17,2026-06-18T08:31:21.052929+00:00,0ee59117e12098ff75c5021e778fda72f43e63ad7897623633f7f1a6fddaf460
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號四樓之２,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,18,2026-06-18T08:31:21.054566+00:00,6a4507e59646f59206be2ee7f81898082adb52c8106967dfba920293cec9c885
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號五樓之１,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,19,2026-06-18T08:31:21.056295+00:00,28ddece98b86d73202926c4e3f7f01d4628ba11c575531db0cc9980df7b1392e
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號六樓,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,20,2026-06-18T08:31:21.057937+00:00,877e37b8af4344b82024a5036fcd44c9163b13d0c622e2c60fe878c44a2563e3
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號六樓之２,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,21,2026-06-18T08:31:21.059763+00:00,3d5a15df696bf3226ec2d1d3b42c51ec97532f925e997dfb46af8c5c13e79d7e
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號六樓之３,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,22,2026-06-18T08:31:21.061349+00:00,f9a29fe802e12ee6627a1b41563624c68ffee3fc59668daad03113440bc6c89f
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號七樓之３,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,23,2026-06-18T08:31:21.062996+00:00,a827e4b24153477b158d140cc2e932e07d7140a0238c555f5126a5ba0f0f945e
臺北市,中正區,臺北市中正區,民國114年6月17日,民國114年6月17日,,永昌里016鄰詔安街２４８號八樓,門牌初編,臺北市,中正區,114-06-01,114-08-31,https://www.ris.gov.tw/info-doorplate/app/doorplate/query,2,24,2026-06-18T08:31:21.064775+00:00,d746b0484835339715556442fe570ba2f9b3350a492176f0fe1de70d71ab587a
